137700,3162343.23,1325143.43
138600,3301517.85,1268481.45
139500,3236691.83,1210934.97
140400,3102387.27,1166823.12
141300,3104316.83,1184906.16
142200,3103807.62,1147839.84
143100,3179206.7,1213048.55
144000,3115985.69,1280243.13
144900,2983315.7,1170138.79
145800,3037300.23,1162227.72
146700,3068167.88,1202568.6
147600,3079705.63,1192617.1
148500,3137620.42,1170694.15
149400,2979814.36,1135252.17
150300,2940228.24,1160290.28
151200,2866506.41,1090107.6
152100,2860314.61,1095988.22
153000,2807198.36,1017533.94
153900,2731385.56,998052.8
154800,2855348.6,1047282.71
155700,2721412.54,1006679.53
156600,2652048.89,1070093.44
157500,2561811.31,1008055.02
158400,2555737.98,1045266.36
159300,2566432.25,1056434.33
160200,2459910.83,983793.64
161100,2482497.16,1034788.06
162000,2547750.64,1116829.47
162900,2672291.66,1150329.53
163800,2716990.36,1126886.54
164700,2648872.28,1122524.32
165600,2707730.53,1187769.38
166500,2631895.57,1130596.98
167400,2777941.31,1197918.46
168300,2821120.15,1308073.79
169200,2753529.33,1152946.47
170100,2715526.15,1124245.51
171000,2799741.94,1143649.02
171900,2756400.79,1118440.52
172800,2787298.1,1150949.98
173700,2735038.33,1139545.99
174600,2719386.11,1118090.15
175500,2751511.32,1168318.08
176400,2839165.92,1200234.38
177300,2759113.49,1143835.88
178200,2757208.47,1098240.42
179100,2785479.4,1147459.17
180000,2838179.99,1168764.31
180900,2886176.51,1166977.2
181800,2915971.53,1170135.04
182700,2916213.32,1138776.4
183600,2970681.15,1274536.29
184500,2747391.72,1113427.28
185400,2872951.81,1123679.72
186300,2775198.85,1125546.84
187200,2705550.2,1069702.79
188100,2770645.84,1094876.95
189000,2869825.74,1135793.33
189900,2877534.3,1071433.59
190800,2944318.36,1231377.04
191700,2913701.29,1154597.99
192600,3019325.78,1174378.88
193500,3004331.63,1205590.39
194400,2984082.28,1149906.92
195300,2948685.15,1132404.51
196200,2990661.16,1163790.89
197100,3112583.86,1181596.8
198000,3201984.65,1239205.35
198900,3021211.58,1189629.0
199800,3180104.74,1155776.64
200700,2936294.68,1144614.81
201600,3064732.09,1220474.21
202500,3218919.07,1173791.38
203400,3205356.45,1158576.23
204300,3075402.28,1163042.72
205200,3218318.12,1207301.7
206100,3114207.09,1226324.43
207000,3280192.02,1280590.67
207900,3202515.38,1303609.31
208800,3267302.49,1314081.57
209700,3137850.77,1327440.49
210600,3072715.3,1247565.95
211500,3077362.43,1282058.72
212400,3329374.69,1381422.18
213300,3255203.52,1354618.65
214200,3255139.25,1308209.01
215100,3286599.15,1313168.15
216000,3240327.3,1289554.32
216900,3106455.14,1266836.33
217800,3109615.72,1177998.14
218700,3181634.77,1309863.28
219600,3206111.02,1337695.04
220500,3206611.63,1281085.05
221400,3207353.94,1264972.96
222300,3160821.08,1248062.62
223200,3078664.49,1178723.79
224100,3004923.52,1108977.45
225000,3140889.13,1176799.35
225900,3092211.46,1183037.2
226800,3186306.79,1220119.72
227700,3021823.88,1168464.02
228600,2945008.39,1191943.18
229500,2934890.62,1174944.4
230400,2938733.73,1181342.65
231300,2773329.25,1024302.89
232200,2775338.56,1027287.41
233100,2864954.41,1073558.99
234000,2730532.84,1030897.52
234900,2739759.52,1026737.46
235800,2702234.8,1015778.23
236700,2649151.34,1002651.95
237600,2671105.04,1048431.24
238500,2625027.65,1001265.11
239400,2700669.71,1067212.19
240300,2642226.1,1002791.02
241200,2572242.92,981056.67
242100,2540081.63,1005083.04
243000,2546940.31,1002364.84
243900,2562580.9,1050611.85
244800,2535465.09,989629.03
245700,2514766.75,992704.65
246600,2539388.67,1043969.06
247500,2442604.16,987079.56
248400,2441330.66,998192.78
249300,2767370.45,1145669.4
250200,2648891.24,1124570.98
251100,2665343.54,1121771.76
252000,2671907.87,1171007.17
252900,2640717.41,1108210.88
253800,2644248.05,1131977.42
254700,2646839.45,1140720.98
255600,2631188.87,1109226.75
256500,2704660.49,1140553.8
257400,2739204.8,1149082.12
258300,2619393.77,1096395.9
259200,2657176.57,1115913.76
260100,2675092.35,1136442.9
261000,2629909.61,1110654.33
261900,2663354.37,1124682.95
262800,2664806.85,1138406.71
263700,2659796.81,1115821.84
264600,2693945.89,1126899.99
265500,2753961.55,1140684.36
266400,2706435.33,1141431.52
267300,2707339.87,1133027.25
268200,2742912.41,1129162.26
269100,2791053.04,1235240.2
270000,2787143.46,1201115.84
270900,2562842.29,1133911.19
271800,2532576.23,1128594.18
272700,2545314.42,1155955.99
273600,2606675.81,1151823.94
274500,2527732.09,1158075.07
275400,2601887.05,1174209.5
276300,2603632.87,1185891.91
